VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-03-01 01:06:56,2016-03-01 01:09:55,5,.81,-73.984107971191406,40.754119873046875,1,N,-73.994033813476563,40.750740051269531,1,4.5,0.5,0.5,1.45,0,0.3,7.25
1,2016-03-01 01:06:57,2016-03-01 01:24:21,1,4.60,-73.986152648925781,40.732917785644531,1,N,-73.945266723632812,40.692832946777344,1,17,0.5,0.5,4.55,0,0.3,22.85
1,2016-03-01 01:06:58,2016-03-01 01:11:12,1,1.50,-73.987884521484375,40.755210876464844,1,N,-74.004890441894531,40.740810394287109,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2016-03-01 01:06:59,2016-03-01 01:13:24,1,1.80,-73.988059997558594,40.731693267822266,1,N,-73.985832214355469,40.752063751220703,2,8,0.5,0.5,0,0,0.3,9.3
1,2016-03-01 01:06:59,2016-03-01 01:19:20,1,6.90,-73.986190795898437,40.762611389160156,1,N,-73.940826416015625,40.829574584960937,1,21,0.5,0.5,1,0,0.3,23.3
2,2016-03-01 01:06:59,2016-03-01 01:12:56,5,2.34,-73.983840942382813,40.754878997802734,1,N,-73.989700317382812,40.731189727783203,1,8.5,0.5,0.5,2.45,0,0.3,12.25
1,2016-03-01 01:07:00,2016-03-01 01:30:08,1,6.50,-73.984336853027344,40.727344512939453,1,N,-73.905967712402344,40.693946838378906,1,22,0.5,0.5,1.7,0,0.3,25
1,2016-03-01 01:07:01,2016-03-01 01:12:58,1,2.10,-73.967613220214844,40.756111145019531,1,N,-73.990036010742188,40.737968444824219,2,8,0.5,0.5,0,0,0.3,9.3
1,2016-03-01 01:07:02,2016-03-01 01:10:50,1,1.20,-73.980712890625,40.754249572753906,1,N,-73.98345947265625,40.767192840576172,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-03-01 01:07:02,2016-03-01 01:11:14,6,.97,-73.990943908691406,40.734931945800781,1,N,-73.987403869628906,40.725440979003906,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-03-01 01:07:02,2016-03-01 01:13:00,6,1.58,-73.972457885742187,40.759178161621094,1,N,-73.991073608398438,40.750968933105469,1,7,0.5,0.5,1.2,0,0.3,9.5
2,2016-03-01 01:07:03,2016-03-01 01:18:19,1,2.36,-73.982009887695313,40.779155731201172,1,N,-73.978233337402344,40.751621246337891,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-03-01 01:07:04,2016-03-01 01:21:04,1,2.70,-74.006866455078125,40.740833282470703,1,N,-73.9744873046875,40.753715515136719,2,12,0.5,0.5,0,0,0.3,13.3
1,2016-03-01 01:07:07,2016-03-01 01:11:38,3,1.10,-73.972854614257813,40.76446533203125,1,N,-73.985748291015625,40.756435394287109,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-03-01 01:07:07,2016-03-01 01:17:57,1,2.80,-73.9874267578125,40.718471527099609,1,N,-73.954780578613281,40.716518402099609,1,11,0.5,0.5,2.46,0,0.3,14.76
1,2016-03-01 01:07:08,2016-03-01 01:10:27,1,.70,-73.995849609375,40.737049102783203,1,N,-73.983871459960937,40.731929779052734,1,5,0.5,0.5,1.5,0,0.3,7.8
2,2016-03-01 01:07:10,2016-03-01 01:19:10,1,4.15,-73.978645324707031,40.745014190673828,1,N,-73.948204040527344,40.795413970947266,1,14,0.5,0.5,3.06,0,0.3,18.36
2,2016-03-01 01:07:11,2016-03-01 01:11:42,2,.61,-73.985939025878906,40.743679046630859,1,N,-73.979629516601563,40.745338439941406,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-03-01 01:07:15,2016-03-01 01:24:22,1,4.90,-73.958351135253906,40.713401794433594,1,N,-73.991050720214844,40.750312805175781,2,17,0.5,0.5,0,0,0.3,18.3
2,2016-03-01 01:07:16,2016-03-01 01:31:23,1,18.89,-73.781517028808594,40.646751403808594,2,N,-73.946342468261719,40.820720672607422,1,52,0,0.5,11.67,5.54,0.3,70.01
2,2016-03-01 01:07:17,2016-03-01 01:17:41,1,2.45,-73.977439880371094,40.779460906982422,1,N,-73.949180603027344,40.788501739501953,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-03-01 01:07:19,2016-03-01 01:15:58,1,2.80,-73.964218139648437,40.807746887207031,1,N,-73.964271545410156,40.775928497314453,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,2016-03-01 01:07:19,2016-03-01 01:23:45,1,3.40,-74.008079528808594,40.737480163574219,1,N,-73.964630126953125,40.756046295166016,1,14,0.5,0.5,3.05,0,0.3,18.35
2,2016-03-01 01:07:19,2016-03-01 01:13:40,6,2.61,-73.972831726074219,40.764129638671875,1,N,-73.931343078613281,40.753341674804688,1,9,0.5,0.5,2.06,0,0.3,12.36
1,2016-03-01 01:07:20,2016-03-01 01:10:37,1,1.00,0,0,1,N,0,0,1,5,0,0.5,1.15,0,0.3,6.95
2,2016-03-01 01:07:20,2016-03-01 01:33:26,2,18.23,-73.790664672851562,40.646339416503906,2,N,-73.94091796875,40.811695098876953,1,52,0,0.5,0,5.54,0.3,58.34
2,2016-03-01 01:07:21,2016-03-01 01:14:14,1,1.00,-73.996307373046875,40.679252624511719,1,N,-74.006233215332031,40.678581237792969,1,6.5,0.5,0.5,1.25,0,0.3,9.05
1,2016-03-01 01:07:22,2016-03-01 01:19:32,1,3.40,-73.9879150390625,40.743553161621094,1,N,-73.953094482421875,40.776611328125,1,12.5,0.5,0.5,2.75,0,0.3,16.55
1,2016-03-01 01:07:22,2016-03-01 01:10:57,1,.90,-73.978248596191406,40.786365509033203,1,N,-73.976127624511719,40.7789306640625,1,5,0.5,0.5,1.55,0,0.3,7.85
2,2016-03-01 01:07:22,2016-03-01 01:34:41,1,14.06,-73.984321594238281,40.765041351318359,1,N,-74.003990173339844,40.758480072021484,2,38.5,0.5,0.5,0,0,0.3,39.8
2,2016-03-01 01:07:22,2016-03-01 01:22:48,6,5.35,-73.980926513671875,40.760059356689453,1,N,-73.914031982421875,40.775131225585938,1,17.5,0.5,0.5,3.76,0,0.3,22.56
1,2016-03-01 01:07:23,2016-03-01 01:13:57,1,2.10,-73.965507507324219,40.759239196777344,1,N,-73.986076354980469,40.734916687011719,1,8.5,0.5,0.5,1,0,0.3,10.8
2,2016-03-01 01:07:23,2016-03-01 01:12:05,1,.92,-73.918853759765625,40.742969512939453,1,N,-73.906700134277344,40.737129211425781,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-03-01 01:07:23,2016-03-01 01:36:02,2,19.77,-73.781806945800781,40.644874572753906,2,N,-74.007354736328125,40.732963562011719,1,52,0,0.5,10.56,0,0.3,63.36
2,2016-03-01 01:07:25,2016-03-01 01:28:00,1,5.41,-73.984100341796875,40.760028839111328,1,N,-73.9892578125,40.759021759033203,2,18.5,0.5,0.5,0,0,0.3,19.8
2,2016-03-01 01:07:25,2016-03-01 01:13:58,6,1.03,-73.986671447753906,40.721378326416016,1,N,-73.980743408203125,40.733711242675781,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2016-03-01 01:07:27,2016-03-01 01:11:02,1,.60,-73.986221313476563,40.722278594970703,1,N,-73.980117797851563,40.730766296386719,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-03-01 01:07:27,2016-03-01 01:11:32,1,.90,-73.976234436035156,40.765754699707031,1,N,-73.979751586914063,40.764755249023438,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-03-01 01:07:27,2016-03-01 01:15:06,1,1.91,-73.936576843261719,40.812290191650391,1,N,-73.903846740722656,40.815158843994141,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-03-01 01:07:29,2016-03-01 01:17:15,1,1.65,-73.999992370605469,40.733119964599609,1,N,-73.988151550292969,40.718761444091797,1,8,0.5,0.5,1,0,0.3,10.3
2,2016-03-01 01:07:30,2016-03-01 01:19:01,6,2.44,-73.989578247070313,40.715560913085937,1,N,-73.982337951660156,40.742931365966797,1,10.5,0.5,0.5,2.36,0,0.3,14.16
1,2016-03-01 01:07:31,2016-03-01 01:15:30,1,1.60,-74.00469970703125,40.740772247314453,1,N,-73.981361389160156,40.741321563720703,1,8,0.5,0.5,2.3,0,0.3,11.6
2,2016-03-01 01:07:31,2016-03-01 01:09:40,4,.71,-73.982223510742188,40.731643676757813,1,N,-73.97930908203125,40.739753723144531,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-03-01 01:07:32,2016-03-01 01:14:54,1,1.60,-73.999763488769531,40.727092742919922,1,N,-73.977279663085938,40.725788116455078,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2016-03-01 01:07:32,2016-03-01 01:19:56,1,3.00,-73.922157287597656,40.743782043457031,1,N,-73.922653198242187,40.771766662597656,2,11.5,0.5,0.5,0,0,0.3,12.8
1,2016-03-01 01:07:32,2016-03-01 01:13:11,1,1.60,-73.981101989746094,40.781734466552734,1,Y,-73.993370056152344,40.762840270996094,1,7.5,0.5,0.5,1.2,0,0.3,10
1,2016-03-01 01:07:32,2016-03-01 01:34:59,1,10.00,-73.977928161621094,40.762947082519531,1,N,-73.985618591308594,40.666305541992188,1,31.5,0.5,0.5,8.2,0,0.3,41
1,2016-03-01 01:07:35,2016-03-01 01:14:13,1,1.10,-73.998069763183594,40.722972869873047,1,N,-74.007713317871094,40.732177734375,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-03-01 01:07:35,2016-03-01 01:12:29,1,1.60,-73.98333740234375,40.765583038330078,1,N,-73.976318359375,40.787395477294922,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-03-01 01:07:35,2016-03-01 01:15:03,1,1.70,-73.955406188964844,40.804294586181641,1,N,-73.939773559570313,40.826953887939453,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-03-01 01:07:36,2016-03-01 01:27:17,1,6.03,-73.988258361816406,40.720218658447266,1,N,-73.945640563964844,40.75775146484375,2,19.5,0.5,0.5,0,0,0.3,20.8
1,2016-03-01 01:07:37,2016-03-01 01:10:06,1,.40,-73.98211669921875,40.752296447753906,1,N,-73.981201171875,40.748081207275391,1,4,0.5,0.5,1,0,0.3,6.3
2,2016-03-01 01:07:37,2016-03-01 01:12:22,1,.84,-73.95538330078125,40.804290771484375,1,N,-73.941856384277344,40.798648834228516,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-03-01 01:07:39,2016-03-01 01:19:46,3,3.00,-74.000434875488281,40.727352142333984,1,N,-73.99298095703125,40.760383605957031,2,12,0.5,0.5,0,0,0.3,13.3
1,2016-03-01 01:07:40,2016-03-01 01:21:26,1,3.80,-73.970840454101563,40.756092071533203,1,N,-73.920066833496094,40.765724182128906,1,14,0.5,0.5,3.05,0,0.3,18.35
1,2016-03-01 01:07:42,2016-03-01 01:16:21,1,4.30,-73.950271606445313,40.785896301269531,1,N,-73.938156127929688,40.827983856201172,1,14,0.5,0.5,4.55,0,0.3,19.85
2,2016-03-01 01:07:42,2016-03-01 01:08:58,1,.36,-73.986831665039062,40.733928680419922,1,N,-73.98345947265625,40.73822021484375,1,3.5,0.5,0.5,0.96,0,0.3,5.76
2,2016-03-01 01:07:42,2016-03-01 01:18:50,5,2.42,-73.96392822265625,40.808185577392578,1,N,-73.941703796386719,40.8072509765625,2,10,0.5,0.5,0,0,0.3,11.3
2,2016-03-01 01:07:43,2016-03-01 01:08:43,1,.00,0,0,1,N,-73.936958312988281,40.764579772949219,1,0,0,0,0,0,0,0
2,2016-03-01 01:07:43,2016-03-01 01:17:45,1,2.00,-73.995063781738281,40.7276611328125,1,N,-73.977958679199219,40.751228332519531,1,9.5,0.5,0.5,2.16,0,0.3,12.96
1,2016-03-01 01:07:44,2016-03-01 01:16:29,1,3.20,-73.966415405273437,40.761760711669922,1,N,-73.921989440917969,40.766216278076172,2,12,0.5,0.5,0,0,0.3,13.3
2,2016-03-01 01:07:44,2016-03-01 01:24:18,6,4.78,-73.9671630859375,40.756744384765625,1,N,-73.900634765625,40.746707916259766,1,16.5,0.5,0.5,0,0,0.3,17.8
1,2016-03-01 01:07:45,2016-03-01 01:10:48,1,.80,-73.982711791992188,40.762321472167969,1,N,-73.978157043457031,40.754386901855469,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-03-01 01:07:45,2016-03-01 01:17:41,1,1.96,-73.966781616210938,40.803520202636719,1,N,-73.952171325683594,40.823829650878906,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2016-03-01 01:07:46,2016-03-01 01:25:15,1,4.70,-73.991729736328125,40.726001739501953,1,N,-73.992332458496094,40.666172027587891,2,17.5,0.5,0.5,0,0,0.3,18.8
1,2016-03-01 01:07:46,2016-03-01 01:10:26,1,1.00,-73.985855102539063,40.758190155029297,1,N,-73.989593505859375,40.745746612548828,1,5,0.5,0.5,1,0,0.3,7.3
1,2016-03-01 01:07:46,2016-03-01 01:21:57,1,3.70,-73.983444213867188,40.761833190917969,1,N,-73.953239440917969,40.742263793945313,1,14.5,0.5,0.5,3.15,0,0.3,18.95
2,2016-03-01 01:07:46,2016-03-01 01:27:23,2,6.58,-73.98272705078125,40.766559600830078,1,N,-74.008773803710937,40.708320617675781,1,21.5,0.5,0.5,5.7,0,0.3,28.5
2,2016-03-01 01:07:48,2016-03-01 01:10:31,2,.66,-73.965179443359375,40.798507690429688,1,N,-73.968551635742187,40.791385650634766,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-03-01 01:07:49,2016-03-01 01:13:11,1,1.20,-73.958969116210938,40.777805328369141,1,N,-73.96563720703125,40.763572692871094,1,6.5,0.5,0.5,1,0,0.3,8.8
2,2016-03-01 01:07:50,2016-03-01 01:24:57,1,5.14,-74.0152587890625,40.714614868164062,1,N,-73.983238220214844,40.731826782226563,1,18,0.5,0.5,3.86,0,0.3,23.16
2,2016-03-01 01:07:50,2016-03-01 01:18:27,1,3.03,-74.006759643554687,40.7064208984375,1,N,-73.960929870605469,40.709251403808594,2,12,0.5,0.5,0,0,0.3,13.3
2,2016-03-01 01:07:50,2016-03-01 01:14:18,1,1.54,-73.981101989746094,40.774555206298828,1,N,-73.985549926757813,40.778480529785156,1,7,0.5,0.5,0,0,0.3,8.3
1,2016-03-01 01:07:52,2016-03-01 01:20:45,1,6.60,-74.009963989257813,40.710090637207031,1,N,-73.957260131835937,40.770896911621094,1,19.5,0.5,0.5,4.15,0,0.3,24.95
1,2016-03-01 01:07:52,2016-03-01 01:12:21,1,1.10,-73.994514465332031,40.728107452392578,1,N,-74.006362915039063,40.713966369628906,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-03-01 01:07:54,2016-03-01 01:33:44,1,7.38,-73.9674072265625,40.763221740722656,1,N,-73.862625122070313,40.757850646972656,2,24.5,0.5,0.5,0,0,0.3,25.8
2,2016-03-01 01:07:55,2016-03-01 01:09:57,1,.41,-73.987800598144531,40.759750366210938,1,N,-73.981430053710938,40.758628845214844,1,3.5,0.5,0.5,1.44,0,0.3,6.24
2,2016-03-01 01:07:55,2016-03-01 01:09:10,1,.50,-73.996139526367188,40.738372802734375,1,N,-73.99176025390625,40.743427276611328,1,3.5,0.5,0.5,0.96,0,0.3,5.76
2,2016-03-01 01:07:55,2016-03-01 01:18:17,1,2.50,-73.991127014160156,40.736660003662109,1,N,-73.978538513183594,40.76531982421875,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,2016-03-01 01:07:56,2016-03-01 01:18:48,2,2.12,-73.99261474609375,40.7442626953125,1,N,-74.003089904785156,40.727588653564453,2,10,0.5,0.5,0,0,0.3,11.3
1,2016-03-01 01:07:57,2016-03-01 01:49:24,1,26.90,-73.780807495117188,40.645107269287109,1,N,-73.986320495605469,40.720653533935547,1,72,0.5,0.5,14.65,0,0.3,87.95
2,2016-03-01 01:07:57,2016-03-01 01:18:28,1,2.89,-73.959457397460937,40.762943267822266,1,N,-73.97686767578125,40.790149688720703,1,11,0.5,0.5,2.4,0,0.3,14.7
1,2016-03-01 01:07:58,2016-03-01 01:12:33,1,1.30,-73.974525451660156,40.793506622314453,1,N,-73.986732482910156,40.776920318603516,1,6,0.5,0.5,1,0,0.3,8.3
1,2016-03-01 01:08:00,2016-03-01 01:20:17,1,3.40,-74.014984130859375,40.714664459228516,1,N,-73.991180419921875,40.745491027832031,1,13,0.5,0.5,3.55,0,0.3,17.85
1,2016-03-01 01:08:01,2016-03-01 01:35:12,2,7.90,-74.00115966796875,40.731376647949219,1,Y,-73.917793273925781,40.675895690917969,2,26.5,0.5,0.5,0,0,0.3,27.8
2,2016-03-01 01:08:01,2016-03-01 01:14:20,2,2.41,-73.985122680664062,40.718868255615234,1,N,-73.961433410644531,40.711444854736328,1,9,0.5,0.5,1,0,0.3,11.3
1,2016-03-01 01:08:03,2016-03-01 01:26:31,2,8.80,-73.990753173828125,40.724414825439453,1,N,-74.031471252441406,40.637420654296875,1,26,0.5,0.5,5.45,0,0.3,32.75
1,2016-03-01 01:08:04,2016-03-01 01:15:11,2,1.20,-74.000564575195312,40.729881286621094,1,N,-73.9871826171875,40.729301452636719,1,7,0.5,0.5,1.65,0,0.3,9.95
2,2016-03-01 01:08:05,2016-03-01 01:13:55,1,1.29,-73.986679077148438,40.733089447021484,1,N,-73.977882385253906,40.721359252929688,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-03-01 01:08:05,2016-03-01 01:24:04,1,3.81,-73.997810363769531,40.746246337890625,1,N,-73.95904541015625,40.780471801757813,1,15,0.5,0.5,3.26,0,0.3,19.56
2,2016-03-01 01:08:06,2016-03-01 01:10:34,1,.99,-73.975997924804688,40.786331176757813,1,N,-73.965797424316406,40.795520782470703,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-03-01 01:08:06,2016-03-01 01:15:27,1,1.40,-74.000572204589844,40.727169036865234,1,N,-73.978973388671875,40.719520568847656,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-03-01 01:08:06,2016-03-01 01:16:43,1,1.74,-73.967933654785156,40.759620666503906,1,N,-73.984016418457031,40.774650573730469,1,8.5,0.5,0.5,2.45,0,0.3,12.25
1,2016-03-01 01:08:08,2016-03-01 01:15:06,1,2.00,-73.965690612792969,40.762840270996094,1,N,-73.950187683105469,40.787017822265625,1,8.5,0.5,0.5,2.45,0,0.3,12.25
2,2016-03-01 01:08:09,2016-03-01 01:15:53,1,2.01,-73.966728210449219,40.764408111572266,1,N,-73.945632934570312,40.781890869140625,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2016-03-01 01:08:11,2016-03-01 01:24:05,2,5.40,-73.99700927734375,40.733451843261719,1,N,-73.948875427246094,40.788619995117188,1,17,0.5,0.5,3.65,0,0.3,21.95
1,2016-03-01 01:08:12,2016-03-01 01:39:53,1,8.30,-73.967140197753906,40.803699493408203,1,N,-73.940475463867187,40.717761993408203,2,28.5,0.5,0.5,0,0,0.3,29.8
1,2016-03-01 01:08:14,2016-03-01 01:13:09,1,1.80,-73.977867126464844,40.684780120849609,1,N,-73.978439331054687,40.666248321533203,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2016-03-01 01:08:14,2016-03-01 01:16:21,1,3.90,-73.973686218261719,40.751838684082031,1,N,-73.935943603515625,40.796268463134766,2,12,0.5,0.5,0,0,0.3,13.3
1,2016-03-01 01:08:15,2016-03-01 01:21:47,1,4.10,-73.97119140625,40.757781982421875,1,N,-73.911285400390625,40.744495391845703,1,14.5,0.5,0.5,3.15,0,0.3,18.95
1,2016-03-01 01:08:15,2016-03-01 01:13:17,1,2.30,-73.972084045410156,40.754402160644531,1,N,-73.949363708496094,40.781917572021484,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,2016-03-01 01:08:17,2016-03-01 01:20:53,1,4.50,-73.986488342285156,40.741443634033203,1,N,-73.985031127929688,40.689426422119141,1,15,0.5,0.5,3.25,0,0.3,19.55
1,2016-03-01 01:08:18,2016-03-01 01:17:21,1,1.20,-73.979278564453125,40.772628784179688,1,N,-73.983291625976562,40.762130737304688,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-03-01 01:08:19,2016-03-01 01:18:10,1,2.98,-73.994361877441406,40.735271453857422,1,N,-74.017189025878906,40.707481384277344,1,11,0.5,0.5,0.98,0,0.3,13.28
1,2016-03-01 01:08:20,2016-03-01 01:14:50,1,1.50,-73.980667114257813,40.760707855224609,1,N,-73.974807739257812,40.746250152587891,1,7.5,0.5,0.5,1.2,0,0.3,10
1,2016-03-01 01:08:21,2016-03-01 01:39:23,1,17.80,-73.776763916015625,40.645439147949219,1,N,-73.958221435546875,40.640823364257813,1,49.5,0.5,0.5,0,0,0.3,50.8
1,2016-03-01 01:08:21,2016-03-01 01:22:25,2,4.00,-73.991722106933594,40.726226806640625,1,N,-73.984962463378906,40.768669128417969,1,14.5,0.5,0.5,2,0,0.3,17.8
2,2016-03-01 01:08:21,2016-03-01 01:19:29,1,4.04,-73.989936828613281,40.756828308105469,1,N,-73.947341918945312,40.794479370117187,2,13,0.5,0.5,0,0,0.3,14.3
2,2016-03-01 01:08:21,2016-03-01 01:34:29,2,17.76,-73.7813720703125,40.644931793212891,2,N,-73.991241455078125,40.744419097900391,1,52,0,0.5,11.67,5.54,0.3,70.01
1,2016-03-01 01:08:22,2016-03-01 01:30:12,1,15.00,-73.781852722167969,40.644790649414062,1,N,-73.929489135742188,40.764083862304688,1,40.5,0.5,0.5,8.35,0,0.3,50.15
1,2016-03-01 01:08:22,2016-03-01 01:13:30,1,1.60,-73.971405029296875,40.75775146484375,1,N,-73.956047058105469,40.773872375488281,1,7,0.5,0.5,1.65,0,0.3,9.95
2,2016-03-01 01:08:22,2016-03-01 01:18:04,1,1.73,-73.986839294433594,40.739658355712891,1,N,-74.004631042480469,40.727771759033203,2,9,0.5,0.5,0,0,0.3,10.3
1,2016-03-01 01:08:23,2016-03-01 01:14:43,1,1.00,-73.98980712890625,40.725677490234375,1,N,-74.000617980957031,40.718776702880859,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2016-03-01 01:08:23,2016-03-01 01:17:52,3,2.33,-73.988357543945313,40.720226287841797,1,N,-74.000762939453125,40.742221832275391,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2016-03-01 01:08:24,2016-03-01 01:36:16,1,7.80,-73.994926452636719,40.727989196777344,1,N,-73.945640563964844,40.817630767822266,1,26.5,0.5,0.5,4.5,0,0.3,32.3
1,2016-03-01 01:08:24,2016-03-01 01:24:16,1,4.50,-73.978034973144531,40.757625579833984,1,N,-73.947975158691406,40.787059783935547,1,16.5,0.5,0.5,3.55,0,0.3,21.35
2,2016-03-01 01:08:24,2016-03-01 01:11:08,6,.81,-73.980949401855469,40.7818603515625,1,N,-73.973587036132812,40.79193115234375,1,4.5,0.5,0.5,1,0,0.3,6.8
1,2016-03-01 01:08:25,2016-03-01 01:15:45,1,1.40,-73.997001647949219,40.733562469482422,1,N,-73.979049682617188,40.730979919433594,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2016-03-01 01:08:25,2016-03-01 01:24:08,1,3.20,-74.00244140625,40.733417510986328,1,N,-73.993667602539063,40.763908386230469,1,14,0.5,0.5,3.06,0,0.3,18.36
1,2016-03-01 01:08:25,2016-03-01 01:09:14,3,.00,-73.96356201171875,40.774944305419922,5,N,-73.963478088378906,40.775123596191406,1,60,0,0,15.05,0,0.3,75.35
2,2016-03-01 01:08:25,2016-03-01 01:12:24,1,1.06,-73.970207214355469,40.7652587890625,1,N,-73.957244873046875,40.770481109619141,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2016-03-01 01:08:27,2016-03-01 01:11:40,1,.20,-73.976882934570313,40.764396667480469,1,N,-73.972755432128906,40.762474060058594,2,3,0.5,0.5,0,0,0.3,4.3
2,2016-03-01 01:08:27,2016-03-01 01:28:57,5,5.02,-74.000434875488281,40.72998046875,1,N,-73.931228637695312,40.696689605712891,1,19,0.5,0.5,4.06,0,0.3,24.36
1,2016-03-01 01:08:28,2016-03-01 01:41:30,1,18.70,-73.79022216796875,40.646682739257813,2,N,-73.952125549316406,40.823783874511719,1,52,0,0.5,0,5.54,0.3,58.34
1,2016-03-01 01:08:29,2016-03-01 01:23:28,1,3.70,-73.980873107910156,40.729717254638672,1,N,-73.992912292480469,40.692905426025391,1,14,0.5,0.5,3.8,0,0.3,19.1
2,2016-03-01 01:08:30,2016-03-01 01:16:24,1,1.67,-73.991432189941406,40.755443572998047,1,N,-73.98138427734375,40.741100311279297,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2016-03-01 01:08:30,2016-03-01 01:12:29,5,1.17,-73.960166931152344,40.775569915771484,1,N,-73.972030639648438,40.785697937011719,1,5.5,0.5,0.5,1.7,0,0.3,8.5
1,2016-03-01 01:08:31,2016-03-01 01:08:33,1,2.00,-74.004539489746094,40.717258453369141,2,N,-74.004554748535156,40.717258453369141,1,52,0,0.5,10,0,0.3,62.8
1,2016-03-01 01:08:31,2016-03-01 01:24:55,1,3.90,-73.998672485351563,40.744827270507813,1,N,-73.95477294921875,40.771751403808594,2,15,0.5,0.5,0,0,0.3,16.3
2,2016-03-01 01:08:31,2016-03-01 01:36:40,1,18.14,-73.807373046875,40.656761169433594,2,N,-73.963180541992188,40.77423095703125,1,52,0,0.5,5,5.54,0.3,63.34
2,2016-03-01 01:08:31,2016-03-01 01:16:53,6,2.62,-73.989227294921875,40.72174072265625,1,N,-73.991744995117188,40.70318603515625,1,9.5,0.5,0.5,2,0,0.3,12.8
1,2016-03-01 01:08:34,2016-03-01 01:19:02,1,3.10,-73.987319946289062,40.749092102050781,1,N,-74.01019287109375,40.713642120361328,1,11.5,0.5,0.5,2.55,0,0.3,15.35
1,2016-03-01 01:08:34,2016-03-01 01:26:12,1,4.80,-73.989219665527344,40.745735168457031,1,N,-73.943161010742187,40.789203643798828,1,17,0.5,0.5,1,0,0.3,19.3
1,2016-03-01 01:08:34,2016-03-01 01:14:15,1,1.60,-73.999374389648438,40.728488922119141,1,N,-73.98919677734375,40.747825622558594,1,7,0.5,0.5,5,0,0.3,13.3
2,2016-03-01 01:08:35,2016-03-01 01:22:02,2,6.70,-73.992347717285156,40.759559631347656,1,N,-73.9454345703125,40.833568572998047,1,20.5,0.5,0.5,4.36,0,0.3,26.16
2,2016-03-01 01:08:37,2016-03-01 01:15:58,6,1.50,-73.98870849609375,40.729721069335938,1,N,-73.983001708984375,40.748069763183594,1,7.5,0.5,0.5,2.2,0,0.3,11
1,2016-03-01 01:08:39,2016-03-01 01:17:10,1,3.30,-73.962890625,40.758163452148438,1,N,-73.965805053710938,40.793102264404297,2,11,0.5,0.5,0,0,0.3,12.3
2,2016-03-01 01:08:39,2016-03-01 01:15:43,2,2.34,-73.990242004394531,40.725070953369141,1,N,-73.963722229003906,40.710361480712891,2,9,0.5,0.5,0,0,0.3,10.3
1,2016-03-01 01:08:40,2016-03-01 01:27:13,1,8.20,-73.9949951171875,40.749576568603516,1,N,-73.981544494628906,40.655406951904297,1,24.5,0.5,0.5,5,0,0.3,30.8
1,2016-03-01 01:08:41,2016-03-01 01:32:26,1,18.00,-73.781852722167969,40.644630432128906,2,N,-73.984123229980469,40.736221313476563,1,52,0,0.5,5,5.54,0.3,63.34
2,2016-03-01 01:08:41,2016-03-01 01:33:56,1,18.15,-73.781776428222656,40.644786834716797,2,N,-73.98651123046875,40.729663848876953,1,52,0,0.5,11.67,5.54,0.3,70.01
1,2016-03-01 01:08:43,2016-03-01 01:13:39,1,1.10,-73.946914672851563,40.805995941162109,1,N,-73.950355529785156,40.792251586914063,2,6,0.5,0.5,0,0,0.3,7.3
